index,iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
1048,ALB,NCL,17560,248.0,142.0,,0
1049,ALB,NER,7837,248.0,1016.0,,0
1050,ALB,NFK,18045,248.0,,,0
1051,ALB,NGA,7970,248.0,667.0,,0
1052,ALB,NIC,10037,248.0,486.0,,0
1053,ALB,NIU,19789,248.0,,,0
1054,ALB,NLD,4561,248.0,167.0,,0
1055,ALB,NOR,5327,248.0,54.0,,0
1056,ALB,NPL,9856,248.0,1662.0,,0
1057,ALB,NRU,17243,248.0,,,0
1058,ALB,NZL,19040,248.0,597.0,,0
1059,ALB,OMN,5101,248.0,1053.0,,0
1060,ALB,PAK,6969,248.0,1449.0,,0
1061,ALB,PAN,9930,248.0,56.0,,0
1062,ALB,PER,11841,248.0,974.0,,0
1063,ALB,PHL,12856,248.0,230.0,,0
1064,ALB,PLW,13822,248.0,,,0
1065,ALB,PNG,15125,248.0,0.0,,0
1066,ALB,POL,6119,248.0,446.0,,0
1067,ALB,PRI,8065,248.0,,,0
1068,ALB,PRK,16107,248.0,529.0,,0
1069,ALB,PRT,2835,248.0,2.0,,0
1070,ALB,PRY,12883,248.0,1350.0,,0
1071,ALB,PSE,1431,248.0,,,0
1072,ALB,PYF,18201,248.0,,,0
1073,ALB,QAT,7252,248.0,29.0,,0
1074,ALB,REU,8825,248.0,,,0
1075,ALB,ROU,1781,248.0,203.0,,0
1076,ALB,RUS,2102,248.0,1512.0,,0
1077,ALB,RWA,7292,248.0,1331.0,,0
1078,ALB,SAU,2610,248.0,973.0,,0
1079,ALB,SDN,2434,248.0,1139.0,,0
1080,ALB,SEN,4954,248.0,0.0,,0
1081,ALB,SGP,10240,248.0,0.0,,0
1082,ALB,SHN,11590,248.0,,,0
1083,ALB,SLB,16220,248.0,,,0
1084,ALB,SLE,6017,248.0,183.0,,0
1085,ALB,SLV,11411,248.0,44.0,,0
1086,ALB,SMR,993,248.0,359.0,,0
1087,ALB,SOM,5531,248.0,550.0,,0
1088,ALB,SPM,6612,248.0,0.0,,0
1089,ALB,SRB,348,248.0,404.0,,0
1090,ALB,STP,8440,248.0,,,0
1091,ALB,SUR,7581,248.0,0.0,,0
1092,ALB,SVK,680,248.0,527.0,,0
1093,ALB,SVN,680,248.0,111.0,,0
1094,ALB,SWE,5283,248.0,472.0,,0
1095,ALB,SWZ,9804,248.0,317.0,,0
1096,ALB,SYC,6701,248.0,0.0,,0
1097,ALB,SYR,1645,248.0,210.0,,0
1098,ALB,TCA,8623,248.0,,,0
1099,ALB,TCD,8487,248.0,1529.0,,0
1100,ALB,TGO,7754,248.0,0.0,,0
1101,ALB,THA,11935,248.0,19.0,,0
1102,ALB,TJK,6971,248.0,2104.0,,0
1103,ALB,TKL,19390,248.0,,,0
1104,ALB,TKM,6867,248.0,1948.0,,0
1105,ALB,TLS,13083,248.0,205.0,,0
1106,ALB,TON,19313,248.0,,,0
1107,ALB,TTO,8064,248.0,,,0
1108,ALB,TUN,846,248.0,7.0,,0
1109,ALB,TUR,1366,248.0,476.0,,0
1110,ALB,TUV,18447,248.0,,,0
1111,ALB,TWN,13569,248.0,347.0,,0
1112,ALB,TZA,7292,248.0,194.0,,0
1113,ALB,UGA,6982,248.0,1137.0,,0
1114,ALB,UKR,1955,248.0,,,0
1115,ALB,URY,12884,248.0,749.0,,0
1116,ALB,USA,10778,248.0,2242.0,,0
1117,ALB,UZB,6971,248.0,2633.0,,0
1118,ALB,VCT,7943,248.0,,,0
1119,ALB,VEN,8689,248.0,205.0,,0
1120,ALB,VGB,8005,248.0,0.0,,0
1121,ALB,VIR,8037,248.0,0.0,,0
1122,ALB,VNM,11594,248.0,1514.0,,0
1123,ALB,VUT,17572,248.0,0.0,,0
1124,ALB,WLF,18917,248.0,,,0
1125,ALB,WSM,19333,248.0,,,0
1126,ALB,YEM,3919,248.0,345.0,,0
1127,ALB,ZAF,10158,248.0,630.0,,0
1128,ALB,ZMB,9804,248.0,1757.0,,0
1129,ALB,ZWE,9804,248.0,1301.0,,0
1130,AND,ABW,7685,453.0,,,0
1131,AND,AFG,7725,453.0,1471.0,7488.0,0
1132,AND,AGO,8723,453.0,1184.0,,0
1133,AND,AIA,6785,453.0,,,0
1134,AND,ALB,1398,453.0,248.0,,0
1135,AND,ANT,6777,453.0,,,0
1136,AND,ARE,7584,453.0,229.0,,0
1137,AND,ARG,13197,453.0,1738.0,,0
1138,AND,ARM,3530,453.0,818.0,4666.0,0
1139,AND,ASM,19072,453.0,,,0
1140,AND,ATG,6688,453.0,,,0
1141,AND,AUS,16856,453.0,638.0,,0
1142,AND,AUT,1978,453.0,468.0,1744.0,0
1143,AND,AZE,3530,453.0,1197.0,5202.0,0
1144,AND,BDI,8047,453.0,1365.0,9560.0,0
1145,AND,BEL,3514,453.0,132.0,,0
1146,AND,BEN,6733,453.0,80.0,,0
1147,AND,BFA,6649,453.0,971.0,10351.0,0
1148,AND,BGD,10613,453.0,996.0,,0
1149,AND,BGR,2582,453.0,451.0,,0
1150,AND,BHR,8046,453.0,0.0,,0
1151,AND,BHS,7861,453.0,,,0
1152,AND,BIH,1643,453.0,197.0,,0
1153,AND,BLR,5156,453.0,530.0,2827.0,0
1154,AND,BLZ,9238,453.0,78.0,,0
1155,AND,BMU,6399,453.0,0.0,,0
1156,AND,BOL,14329,453.0,2520.0,,0
1157,AND,BRA,9896,453.0,1121.0,,0
1158,AND,BRB,6652,453.0,0.0,,0
1159,AND,BRN,12257,453.0,42.0,,0
1160,AND,BTN,10613,453.0,1072.0,10554.0,0
1161,AND,BWA,10913,453.0,947.0,12771.0,0
1162,AND,CAF,7382,453.0,1273.0,9327.0,0
1163,AND,CAN,6159,453.0,1102.0,,0
1164,AND,CHE,0,453.0,581.0,890.0,1
1165,AND,CHL,14329,453.0,116.0,,0
1166,AND,CHN,15426,453.0,1449.0,,0
1167,AND,CIV,6085,453.0,251.0,,0
1168,AND,CMR,7382,453.0,283.0,,0
1169,AND,COD,8205,453.0,,,0
1170,AND,COG,8102,453.0,438.0,,0
1171,AND,COK,17993,453.0,,,0
1172,AND,COL,8355,453.0,934.0,,0
1173,AND,COM,8561,453.0,,,0
1174,AND,CPV,3783,453.0,,,0
1175,AND,CRI,9100,453.0,142.0,,0
1176,AND,CUB,8717,453.0,,,0
1177,AND,CYM,8494,453.0,0.0,,0
1178,AND,CYP,2404,453.0,43.0,,0
1179,AND,CZE,3770,453.0,693.0,1671.0,0
1180,AND,DEU,3770,453.0,391.0,,0
1181,AND,DJI,4502,453.0,297.0,,0
1182,AND,DMA,6718,453.0,0.0,,0
1183,AND,DNK,4571,453.0,0.0,,0
1184,AND,DOM,7357,453.0,,,0
1185,AND,DZA,865,453.0,386.0,,0
1186,AND,ECU,10101,453.0,347.0,,0
1187,AND,EGY,2026,453.0,175.0,,0
1188,AND,ERI,4390,453.0,592.0,,0
1189,AND,ESP,1070,453.0,655.0,,0
1190,AND,EST,5187,453.0,23.0,,0
1191,AND,ETH,4390,453.0,864.0,7914.0,0
1192,AND,FIN,5203,453.0,0.0,,0
1193,AND,FJI,19335,453.0,,,0
1194,AND,FLK,13264,453.0,0.0,,0
1195,AND,FRA,0,453.0,757.0,,0
1196,AND,FRO,4462,453.0,0.0,,0
1197,AND,FSM,15786,453.0,,,0
1198,AND,GAB,7581,453.0,14.0,,0
1199,AND,GBR,3226,453.0,95.0,,0
1200,AND,GEO,3616,453.0,436.0,,0
1201,AND,GHA,6506,453.0,14.0,,0
1202,AND,GIB,1063,453.0,,,0
1203,AND,GIN,4691,453.0,0.0,,0
1204,AND,GLP,6690,453.0,,,0
1205,AND,GMB,4035,453.0,0.0,,0
1206,AND,GNB,4312,453.0,38.0,,0
1207,AND,GNQ,7561,453.0,,,0
1208,AND,GRC,1600,453.0,28.0,,0
1209,AND,GRD,6875,453.0,,,0
1210,AND,GRL,4925,453.0,,,0
1211,AND,GTM,10592,453.0,198.0,,0
1212,AND,GUF,6379,453.0,0.0,,0
1213,AND,GUM,15720,453.0,,,0
1214,AND,GUY,6818,453.0,45.0,,0
1215,AND,HKG,14055,453.0,,,0
1216,AND,HND,9254,453.0,275.0,,0
1217,AND,HRV,1904,453.0,264.0,,0
1218,AND,HTI,7620,453.0,,,0
1219,AND,HUN,1978,453.0,569.0,1928.0,0
1220,AND,IDN,11695,453.0,0.0,,0
1221,AND,IND,7847,453.0,1312.0,,0
1222,AND,IRL,3481,453.0,0.0,,0
1223,AND,IRN,7623,453.0,1533.0,,0
1224,AND,IRQ,8280,453.0,640.0,,0
1225,AND,ISL,4583,453.0,52.0,,0
1226,AND,ISR,2284,453.0,53.0,,0
1227,AND,ITA,516,453.0,14.0,,0
1228,AND,JAM,8108,453.0,59.0,,0
1229,AND,JOR,2817,453.0,321.0,,0
1230,AND,JPN,16455,453.0,378.0,,0
1231,AND,KAZ,3530,453.0,3085.0,6343.0,0
1232,AND,KEN,7738,453.0,515.0,,0
1233,AND,KGZ,7725,453.0,3209.0,7145.0,0
1234,AND,KHM,12190,453.0,139.0,,0
1235,AND,KIR,17080,453.0,,,0
1236,AND,KNA,6779,453.0,,,0
1237,AND,KOR,16167,453.0,423.0,,0
1238,AND,KWT,8248,453.0,118.0,,0
1239,AND,LAO,12690,453.0,669.0,12901.0,0
1240,AND,LBN,2438,453.0,91.0,,0
1241,AND,LBR,5665,453.0,640.0,,0
1242,AND,LBY,1264,453.0,111.0,,0
1243,AND,LCA,6760,453.0,,,0
1244,AND,LIE,1978,453.0,684.0,1117.0,1
1245,AND,LKA,8395,453.0,100.0,,0
1246,AND,LSO,10913,453.0,579.0,13246.0,0
1247,AND,LTU,5156,453.0,,,0
1248,AND,LUX,3456,453.0,325.0,1116.0,0
1249,AND,LVA,5031,453.0,177.0,,0
1250,AND,MAC,14034,453.0,,,0
1251,AND,MAR,1106,453.0,257.0,,0
1252,AND,MCO,208,453.0,0.0,,0
1253,AND,MDA,2858,453.0,501.0,2881.0,0
1254,AND,MDG,9070,453.0,283.0,,0
1255,AND,MDV,7817,453.0,,,0
1256,AND,MEX,11767,453.0,502.0,,0
1257,AND,MHL,18213,453.0,,,0
1258,AND,MKD,1639,453.0,329.0,2367.0,0
1259,AND,MLI,4691,453.0,855.0,11085.0,0
1260,AND,MLT,905,453.0,,,0
1261,AND,MMR,10280,453.0,1372.0,,0
1262,AND,MNE,1639,453.0,53.0,,0
1263,AND,MNG,15426,453.0,2849.0,9524.0,0
1264,AND,MNP,15903,453.0,,,0
1265,AND,MOZ,10559,453.0,100.0,,0
1266,AND,MRT,3083,453.0,503.0,,0
1267,AND,MSR,6745,453.0,,,0
1268,AND,MTQ,6748,453.0,0.0,,0
1269,AND,MUS,9558,453.0,0.0,,0
1270,AND,MWI,8047,453.0,1680.0,11025.0,0
1271,AND,MYS,10657,453.0,65.0,,0
1272,AND,MYT,8592,453.0,,,0
1273,AND,NAM,9636,453.0,334.0,,0
1274,AND,NCL,18316,453.0,142.0,,0
1275,AND,NER,6733,453.0,1016.0,9755.0,0
1276,AND,NFK,18801,453.0,,,0
1277,AND,NGA,6865,453.0,667.0,,0
1278,AND,NIC,8932,453.0,486.0,,0
1279,AND,NIU,19112,453.0,,,0
1280,AND,NLD,3456,453.0,167.0,,0
1281,AND,NOR,4221,453.0,54.0,,0
1282,AND,NPL,10613,453.0,1662.0,9798.0,0
1283,AND,NRU,18000,453.0,,,0
1284,AND,NZL,19819,453.0,597.0,,0
1285,AND,OMN,5857,453.0,1053.0,,0
1286,AND,PAK,7725,453.0,1449.0,,0
1287,AND,PAN,8825,453.0,56.0,,0
1288,AND,PER,10735,453.0,974.0,,0
1289,AND,PHL,13612,453.0,230.0,,0
1290,AND,PLW,14578,453.0,,,0
1291,AND,PNG,15880,453.0,0.0,,0
1292,AND,POL,5014,453.0,446.0,,0
1293,AND,PRI,6960,453.0,,,0
1294,AND,PRK,16862,453.0,529.0,,0
1295,AND,PRT,1730,453.0,2.0,,0
1296,AND,PRY,11778,453.0,1350.0,,0
1297,AND,PSE,2258,453.0,,,0
1298,AND,PYF,17097,453.0,,,0
1299,AND,QAT,8008,453.0,29.0,,0
1300,AND,REU,9580,453.0,,,0
1301,AND,ROU,2858,453.0,203.0,,0
1302,AND,RUS,3530,453.0,1512.0,,0
1303,AND,RWA,8047,453.0,1331.0,9383.0,0
1304,AND,SAU,3365,453.0,973.0,,0
1305,AND,SDN,3189,453.0,1139.0,,0
1306,AND,SEN,3849,453.0,0.0,,0
1307,AND,SGP,10995,453.0,0.0,,0
1308,AND,SHN,10485,453.0,,,0
1309,AND,SLB,16976,453.0,,,0
1310,AND,SLE,4911,453.0,183.0,,0
1311,AND,SLV,10306,453.0,44.0,,0
1312,AND,SMR,516,453.0,359.0,1285.0,0
1313,AND,SOM,6287,453.0,550.0,,0
1314,AND,SPM,5566,453.0,0.0,,0
1315,AND,SRB,1643,453.0,404.0,1991.0,0
1316,AND,STP,7335,453.0,,,0
1317,AND,SUR,6476,453.0,0.0,,0
1318,AND,SVK,1978,453.0,527.0,1810.0,0
1319,AND,SVN,1978,453.0,111.0,,0
1320,AND,SWE,4178,453.0,472.0,,0
1321,AND,SWZ,10559,453.0,317.0,12872.0,0
1322,AND,SYC,7456,453.0,0.0,,0
1323,AND,SYR,2475,453.0,210.0,,0
1324,AND,TCA,7518,453.0,,,0
1325,AND,TCD,7382,453.0,1529.0,8418.0,0
1326,AND,TGO,6649,453.0,0.0,,0
1327,AND,THA,12690,453.0,19.0,,0
1328,AND,TJK,7725,453.0,2104.0,7098.0,0
1329,AND,TKL,18966,453.0,,,0
1330,AND,TKM,7623,453.0,1948.0,6375.0,0
1331,AND,TLS,13839,453.0,205.0,,0
1332,AND,TON,19501,453.0,,,0
1333,AND,TTO,6959,453.0,,,0
1334,AND,TUN,756,453.0,7.0,,0
1335,AND,TUR,2433,453.0,476.0,,0
1336,AND,TUV,19204,453.0,,,0
1337,AND,TWN,14324,453.0,347.0,,0
1338,AND,TZA,8047,453.0,194.0,,0
1339,AND,UGA,7738,453.0,1137.0,8930.0,0
1340,AND,UKR,3171,453.0,,,0
1341,AND,URY,11778,453.0,749.0,,0
1342,AND,USA,9673,453.0,2242.0,,0
1343,AND,UZB,7725,453.0,2633.0,6798.0,0
1344,AND,VCT,6838,453.0,,,0
1345,AND,VEN,7584,453.0,205.0,,0
1346,AND,VGB,6900,453.0,0.0,,0
1347,AND,VIR,6931,453.0,0.0,,0
1348,AND,VNM,12350,453.0,1514.0,,0
1349,AND,VUT,18329,453.0,0.0,,0
1350,AND,WLF,19583,453.0,,,0
1351,AND,WSM,19141,453.0,,,0
1352,AND,YEM,4675,453.0,345.0,,0
1353,AND,ZAF,10913,453.0,630.0,,0
1354,AND,ZMB,10559,453.0,1757.0,11310.0,0
1355,AND,ZWE,10559,453.0,1301.0,11862.0,0
1356,ANT,ABW,907,,,,0
1357,ANT,AFG,15518,,1471.0,,0
1358,ANT,AGO,8976,,1184.0,,0
1359,ANT,AIA,62,,,,0
1360,ANT,ALB,7882,,248.0,,0
1361,ANT,AND,6777,,453.0,,0
1362,ANT,ARE,15769,,229.0,,0
1363,ANT,ARG,9184,,1738.0,,0
1364,ANT,ARM,9608,,818.0,,0
1365,ANT,ASM,12246,,,,0
1366,ANT,ATG,157,,,,0
1367,ANT,AUS,16465,,638.0,,0
1368,ANT,AUT,9013,,468.0,,0
1369,ANT,AZE,9608,,1197.0,,0
1370,ANT,BDI,15272,,1365.0,,0
1371,ANT,BEL,5264,,132.0,,0
1372,ANT,BEN,7006,,80.0,,0
1373,ANT,BFA,6919,,971.0,,0
1374,ANT,BGD,19036,,996.0,,0
1375,ANT,BGR,9152,,451.0,,0
1376,ANT,BHR,16243,,0.0,,0
1377,ANT,BHS,1556,,,,0
1378,ANT,BIH,8237,,197.0,,0
1379,ANT,BLR,7161,,530.0,,0
1380,ANT,BLZ,2451,,78.0,,0
1381,ANT,BMU,1700,,0.0,,0
1382,ANT,BOL,7243,,2520.0,,0
1383,ANT,BRA,6628,,1121.0,,0
1384,ANT,BRB,655,,0.0,,0
1385,ANT,BRN,21103,,42.0,,0
1386,ANT,BTN,19038,,1072.0,,0
1387,ANT,BWA,11638,,947.0,,0
1388,ANT,CAF,7627,,1273.0,,0
1389,ANT,CAN,3874,,1102.0,,0
1390,ANT,CHE,6777,,581.0,,0
1391,ANT,CHL,7243,,116.0,,0
1392,ANT,CHN,18224,,1449.0,,0
1393,ANT,CIV,6344,,251.0,,0
1394,ANT,CMR,7627,,283.0,,0
1395,ANT,COD,8474,,,,0
1396,ANT,COG,8356,,438.0,,0
1397,ANT,COK,11124,,,,0
1398,ANT,COL,1479,,934.0,,0
1399,ANT,COM,14518,,,,0
1400,ANT,CPV,3681,,,,0
1401,ANT,CRI,2218,,142.0,,0
1402,ANT,CUB,1983,,,,0
1403,ANT,CYM,1833,,0.0,,0
1404,ANT,CYP,9978,,43.0,,0
1405,ANT,CZE,5498,,693.0,,0
1406,ANT,DEU,5497,,391.0,,0
1407,ANT,DJI,12961,,297.0,,0
1408,ANT,DMA,361,,0.0,,0
1409,ANT,DNK,6575,,0.0,,0
1410,ANT,DOM,680,,,,0
1411,ANT,DZA,6176,,386.0,,0
1412,ANT,ECU,3199,,347.0,,0
1413,ANT,EGY,9946,,175.0,,0
1414,ANT,ERI,12836,,592.0,,0
1415,ANT,ESP,5705,,655.0,,0
1416,ANT,EST,7187,,23.0,,0
1417,ANT,ETH,12835,,864.0,,0
1418,ANT,FIN,7210,,0.0,,0
1419,ANT,FJI,13449,,,,0
1420,ANT,FLK,9499,,0.0,,0
1421,ANT,FRA,6776,,757.0,,0
1422,ANT,FRO,5269,,0.0,,0
1423,ANT,FSM,15484,,,,0
1424,ANT,GAB,7807,,14.0,,0
1425,ANT,GBR,5024,,95.0,,0
1426,ANT,GEO,9888,,436.0,,0
1427,ANT,GHA,6768,,14.0,,0
1428,ANT,GIB,5703,,,,0
1429,ANT,GIN,5091,,0.0,,0
1430,ANT,GLP,301,,,,0
1431,ANT,GMB,4652,,0.0,,0
1432,ANT,GNB,4785,,38.0,,0
1433,ANT,GNQ,7790,,,,0
1434,ANT,GRC,8508,,28.0,,0
1435,ANT,GRD,735,,,,0
1436,ANT,GRL,5081,,,,0
1437,ANT,GTM,3762,,198.0,,0
1438,ANT,GUF,1926,,0.0,,0
1439,ANT,GUM,15900,,,,0
1440,ANT,GUY,1503,,45.0,,0
1441,ANT,HKG,18992,,,,0
1442,ANT,HND,2436,,275.0,,0
1443,ANT,HRV,8933,,264.0,,0
1444,ANT,HTI,972,,,,0
1445,ANT,HUN,9013,,569.0,,0
1446,ANT,IDN,20438,,0.0,,0
1447,ANT,IND,16181,,1312.0,,0
1448,ANT,IRL,5115,,0.0,,0
1449,ANT,IRN,15843,,1533.0,,0
1450,ANT,IRQ,16791,,640.0,,0
1451,ANT,ISL,5188,,52.0,,0
1452,ANT,ISR,10171,,53.0,,0
1453,ANT,ITA,7072,,14.0,,0
1454,ANT,JAM,1393,,59.0,,0
1455,ANT,JOR,10804,,321.0,,0
1456,ANT,JPN,16861,,378.0,,0
1457,ANT,KAZ,9608,,3085.0,,0
1458,ANT,KEN,15477,,515.0,,0
1459,ANT,KGZ,15518,,3209.0,,0
1460,ANT,KHM,21009,,139.0,,0
1461,ANT,KIR,10167,,,,0
1462,ANT,KNA,71,,,,0
1463,ANT,KOR,17584,,423.0,,0
1464,ANT,KWT,16763,,118.0,,0
1465,ANT,LAO,21568,,669.0,,0
1466,ANT,LBN,10026,,91.0,,0
1467,ANT,LBR,5914,,640.0,,0
1468,ANT,LBY,7768,,111.0,,0
1469,ANT,LCA,534,,,,0
1470,ANT,LIE,9013,,684.0,,0
1471,ANT,LKA,17143,,100.0,,0
1472,ANT,LSO,11638,,579.0,,0
1473,ANT,LTU,7160,,,,0
1474,ANT,LUX,5199,,325.0,,0
1475,ANT,LVA,6974,,177.0,,0
1476,ANT,MAC,19050,,,,0
1477,ANT,MAR,5662,,257.0,,0
1478,ANT,MCO,6882,,0.0,,0
1479,ANT,MDA,9455,,501.0,,0
1480,ANT,MDG,14614,,283.0,,0
1481,ANT,MDV,16589,,,,0
1482,ANT,MEX,4966,,502.0,,0
1483,ANT,MHL,13033,,,,0
1484,ANT,MKD,8205,,329.0,,0
1485,ANT,MLI,5090,,855.0,,0
1486,ANT,MLT,7552,,,,0
1487,ANT,MMR,18953,,1372.0,,0
1488,ANT,MNE,8205,,53.0,,0
1489,ANT,MNG,18223,,2849.0,,0
1490,ANT,MNP,15811,,,,0
1491,ANT,MOZ,12119,,100.0,,0
1492,ANT,MRT,4551,,503.0,,0
1493,ANT,MSR,175,,,,0
1494,ANT,MTQ,442,,0.0,,0
1495,ANT,MUS,15013,,0.0,,0
1496,ANT,MWI,15272,,1680.0,,0
1497,ANT,MYS,19436,,65.0,,0
1498,ANT,MYT,14523,,,,0
1499,ANT,NAM,9402,,334.0,,0
1500,ANT,NCL,14650,,142.0,,0
1501,ANT,NER,7006,,1016.0,,0
1502,ANT,NFK,14498,,,,0
1503,ANT,NGA,7141,,667.0,,0
1504,ANT,NIC,2091,,486.0,,0
